X2,X3,X4,X5,Generation,Iter
Hybridindex,10.34[8.60723],10.6323[8.52377],10.0309[8.68393],1,0
Pref0,0.517[0.430361],0.531615[0.426189],0.501543[0.434196],1,0
Signal0,0.517[0.430361],0.531615[0.426189],0.501543[0.434196],1,0
Hybridindex,10.07[8.00488],10.3054[7.99679],9.82256[8.00591],2,0
Pref0,0.50275[0.41847],0.514634[0.41822],0.490256[0.41837],2,0
Signal0,0.503[0.414718],0.510732[0.411875],0.494872[0.417532],2,0
Hybridindex,10.0992[7.31475],10.2107[7.35986],9.98695[7.26726],3,0
Pref0,0.505[0.406479],0.506972[0.410217],0.503012[0.402666],3,0
Signal0,0.50575[0.405391],0.515936[0.405079],0.495482[0.405447],3,0
Hybridindex,10.0465[6.55048],9.9134[6.58765],10.1718[6.5128],4,0
Pref0,0.50975[0.392466],0.5[0.390611],0.518932[0.393985],4,0
Signal0,0.50225[0.390986],0.493814[0.397107],0.510194[0.384964],4,0
Hybridindex,10.1305[5.83948],10.0518[5.8356],10.2146[5.84244],5,0
Pref0,0.51975[0.392409],0.521781[0.391413],0.51758[0.393459],5,0
Signal0,0.49925[0.394176],0.494676[0.398109],0.504137[0.389871],5,0
Hybridindex,10.278[5.1641],10.3069[5.12065],10.2458[5.21191],6,0
Pref0,0.52525[0.389856],0.533207[0.391244],0.516385[0.388111],6,0
Signal0,0.511[0.388753],0.5[0.388399],0.523256[0.388781],6,0
Hybridindex,10.3652[4.5639],10.5136[4.58064],10.2083[4.54086],7,0
Pref0,0.52475[0.377839],0.54037[0.379528],0.50823[0.375338],7,0
Signal0,0.51725[0.387398],0.521887[0.392361],0.512346[0.382018],7,0
Hybridindex,10.4785[4.0216],10.5333[4.00355],10.423[4.03907],8,0
Pref0,0.53425[0.374435],0.541212[0.375569],0.52719[0.373149],8,0
Signal0,0.52325[0.380571],0.532274[0.382332],0.514099[0.378557],8,0
Hybridindex,10.5557[3.5697],10.591[3.62738],10.5197[3.50939],9,0
Pref0,0.53875[0.376661],0.538576[0.378052],0.538928[0.375233],9,0
Signal0,0.53825[0.378698],0.535114[0.38067],0.541456[0.376644],9,0
Hybridindex,10.6505[3.19744],10.5675[3.15991],10.7346[3.23288],10,0
Pref0,0.5455[0.373068],0.549156[0.372619],0.541793[0.373486],10,0
Signal0,0.55275[0.379595],0.542205[0.381364],0.563444[0.377492],10,0
Hybridindex,10.7668[2.9384],10.7564[2.91046],10.7765[2.9645],11,0
Pref0,0.553[0.363924],0.557673[0.359182],0.548591[0.368289],11,0
Signal0,0.57325[0.375512],0.571061[0.366739],0.575316[0.383596],11,0
Hybridindex,10.8963[2.73777],10.9228[2.68816],10.8692[2.7872],12,0
Pref0,0.56975[0.370149],0.571782[0.365662],0.567677[0.374659],12,0
Signal0,0.59425[0.373151],0.602475[0.375149],0.585859[0.370915],12,0
Hybridindex,11.0295[2.51424],11.0463[2.48783],11.0114[2.54224],13,0
Pref0,0.5745[0.373095],0.57811[0.368312],0.570613[0.378139],13,0
Signal0,0.616[0.363034],0.612343[0.367643],0.619938[0.357964],13,0
Hybridindex,11.2205[2.36371],11.1438[2.34912],11.298[2.37584],14,0
Pref0,0.5735[0.368575],0.568159[0.375335],0.578894[0.361539],14,0
Signal0,0.6455[0.356132],0.638308[0.357959],0.652764[0.354128],14,0
Hybridindex,11.3782[2.2283],11.2974[2.21692],11.4631[2.23702],15,0
Pref0,0.612[0.357709],0.600586[0.352363],0.623975[0.362848],15,0
Signal0,0.70325[0.332136],0.70459[0.336411],0.701844[0.327585],15,0
Hybridindex,11.5717[2.14201],11.5652[2.14618],11.5782[2.1379],16,0
Pref0,0.629[0.355118],0.632323[0.356987],0.625743[0.353246],16,0
Signal0,0.77575[0.305511],0.770202[0.306447],0.781188[0.304492],16,0
Hybridindex,11.7933[2.07909],11.8113[2.03603],11.777[2.11687],17,0
Pref0,0.64875[0.346769],0.64482[0.338913],0.652277[0.353633],17,0
Signal0,0.84825[0.254159],0.852537[0.255342],0.844402[0.253031],17,0
Hybridindex,11.8293[2.02311],11.826[2.0407],11.8328[2.00352],18,0
Pref0,0.67825[0.336678],0.671115[0.343862],0.68612[0.328392],18,0
Signal0,0.9005[0.212367],0.897521[0.215539],0.903785[0.208763],18,0
Hybridindex,11.9113[1.92652],11.8896[1.92097],11.9328[1.93178],19,0
Pref0,0.68375[0.324208],0.687249[0.327501],0.680279[0.32087],19,0
Signal0,0.94025[0.164484],0.941767[0.161949],0.938745[0.166947],19,0
Hybridindex,11.922[1.93104],11.9077[1.93087],11.9364[1.93111],20,0
Pref0,0.671[0.338392],0.674651[0.33498],0.667335[0.341744],20,0
Signal0,0.96775[0.122821],0.969062[0.120465],0.966433[0.125127],20,0
Hybridindex,11.981[1.95138],12.0266[1.95461],11.9375[1.9473],21,0
Pref0,0.683[0.327507],0.679816[0.327516],0.686035[0.32747],21,0
Signal0,0.98175[0.0937653],0.985143[0.0848974],0.978516[0.101393],21,0
Hybridindex,12.011[1.93562],12.0163[1.92007],12.0059[1.9504],22,0
Pref0,0.68375[0.321109],0.677732[0.331485],0.68952[0.310725],22,0
Signal0,0.988[0.0765245],0.989785[0.0707313],0.986288[0.0816578],22,0
Hybridindex,11.9552[1.85469],11.9297[1.88335],11.9799[1.82628],23,0
Pref0,0.67825[0.328789],0.666497[0.331674],0.689587[0.325579],23,0
Signal0,0.9935[0.056637],0.99389[0.0549332],0.993124[0.0582308],23,0
Hybridindex,11.9335[1.84434],11.9876[1.85706],11.8782[1.82959],24,0
Pref0,0.68625[0.323938],0.692878[0.318237],0.679474[0.329527],24,0
Signal0,0.997[0.0386135],0.996044[0.0443011],0.997978[0.0317338],24,0
Hybridindex,12.031[1.81261],11.9979[1.79907],12.0624[1.82481],25,0
Pref0,0.68925[0.329863],0.685318[0.329582],0.692982[0.330086],25,0
Signal0,0.999[0.0223383],0.999487[0.0160128],0.998538[0.0269973],25,0
Hybridindex,12.0488[1.8759],12.0972[1.88701],12.001[1.86365],26,0
Pref0,0.68275[0.333133],0.676737[0.340654],0.688679[0.325438],26,0
Signal0,0.9985[0.027345],0.997986[0.0316701],0.999007[0.0222607],26,0
Hybridindex,12.0115[1.80177],12.0147[1.80138],12.0084[1.80214],27,0
Pref0,0.6805[0.331541],0.666836[0.331426],0.693787[0.331113],27,0
Signal0,0.99975[0.0111775],1[0],0.999507[0.0156941],27,0
Hybridindex,11.9593[1.82132],11.9685[1.77262],11.9505[1.86589],28,0
Pref0,0.683[0.32444],0.681631[0.324495],0.684287[0.324382],28,0
Signal0,0.99925[0.0193504],0.998968[0.0226921],0.999515[0.0155643],28,0
Hybridindex,11.9757[1.85366],12.0036[1.8325],11.9493[1.87314],29,0
Pref0,0.6795[0.330197],0.678131[0.32809],0.680799[0.332179],29,0
Signal0,1[0],1[0],1[0],29,0
Hybridindex,11.9362[1.88104],11.9271[1.89957],11.9461[1.86088],30,0
Pref0,0.69225[0.32583],0.695463[0.320877],0.688797[0.331035],30,0
Signal0,1[0],1[0],1[0],30,0
Hybridindex,11.9525[1.8785],11.9645[1.86957],11.9418[1.88636],31,0
Pref0,0.68275[0.327456],0.686108[0.327412],0.679754[0.327467],31,0
Signal0,1[0],1[0],1[0],31,0
Hybridindex,11.9543[1.87924],11.9679[1.87297],11.9407[1.88534],32,0
Pref0,0.69075[0.330892],0.697289[0.329266],0.684263[0.332369],32,0
Signal0,1[0],1[0],1[0],32,0
Hybridindex,11.9422[1.89935],11.9203[1.90789],11.9652[1.8901],33,0
Pref0,0.6855[0.334425],0.681329[0.335448],0.689867[0.333294],33,0
Signal0,1[0],1[0],1[0],33,0
Hybridindex,11.865[1.90066],11.859[1.93102],11.8706[1.87173],34,0
Pref0,0.683[0.330168],0.681818[0.337865],0.684109[0.322778],34,0
Signal0,1[0],1[0],1[0],34,0
Hybridindex,11.8993[1.85128],11.8962[1.81951],11.9021[1.88029],35,0
Pref0,0.6895[0.32953],0.690031[0.327399],0.689007[0.331495],35,0
Signal0,1[0],1[0],1[0],35,0
Hybridindex,11.851[1.80819],11.8179[1.78611],11.8837[1.82916],36,0
Pref0,0.6935[0.325665],0.69668[0.3316],0.690358[0.319661],36,0
Signal0,1[0],1[0],1[0],36,0
Hybridindex,11.884[1.79152],11.8529[1.75757],11.9166[1.82582],37,0
Pref0,0.7005[0.320234],0.696481[0.318088],0.704708[0.322411],37,0
Signal0,1[0],1[0],1[0],37,0
Hybridindex,11.8712[1.8372],11.8521[1.90024],11.8902[1.7725],38,0
Pref0,0.6975[0.322093],0.690141[0.320436],0.704771[0.323557],38,0
Signal0,1[0],1[0],1[0],38,0
Hybridindex,11.859[1.78511],11.7811[1.74413],11.9328[1.82001],39,0
Pref0,0.69475[0.322409],0.694758[0.3259],0.694742[0.319066],39,0
Signal0,1[0],1[0],1[0],39,0
Hybridindex,11.83[1.7673],11.8751[1.8019],11.7844[1.73046],40,0
Pref0,0.69325[0.327535],0.690547[0.332726],0.69598[0.322185],40,0
Signal0,1[0],1[0],1[0],40,0
Hybridindex,11.818[1.79357],11.82[1.80553],11.8161[1.78185],41,0
Pref0,0.70075[0.324537],0.698783[0.323267],0.702663[0.325756],41,0
Signal0,1[0],1[0],1[0],41,0
Hybridindex,11.8645[1.78659],11.87[1.79849],11.8585[1.77371],42,0
Pref0,0.699[0.323495],0.7[0.323179],0.697927[0.32383],42,0
Signal0,1[0],1[0],1[0],42,0
Hybridindex,11.8752[1.81998],11.8571[1.81736],11.8933[1.82239],43,0
Pref0,0.6985[0.325343],0.702608[0.324637],0.694417[0.325991],43,0
Signal0,1[0],1[0],1[0],43,0
Hybridindex,11.8905[1.79311],11.8307[1.81715],11.9522[1.76583],44,0
Pref0,0.70175[0.32584],0.699803[0.330443],0.70376[0.321006],44,0
Signal0,1[0],1[0],1[0],44,0
Hybridindex,11.884[1.74551],11.8668[1.76168],11.9014[1.72881],45,0
Pref0,0.71075[0.323202],0.703777[0.321876],0.717807[0.324386],45,0
Signal0,1[0],1[0],1[0],45,0
Hybridindex,11.889[1.78744],11.8674[1.72604],11.9113[1.84819],46,0
Pref0,0.71975[0.316362],0.723373[0.319726],0.716024[0.312821],46,0
Signal0,1[0],1[0],1[0],46,0
Hybridindex,11.8532[1.78012],11.8473[1.78376],11.8595[1.77627],47,0
Pref0,0.71425[0.320892],0.701463[0.324823],0.727692[0.31615],47,0
Signal0,1[0],1[0],1[0],47,0
Hybridindex,11.7888[1.74456],11.8374[1.74676],11.7453[1.74145],48,0
Pref0,0.712[0.320634],0.711335[0.325617],0.712595[0.316112],48,0
Signal0,1[0],1[0],1[0],48,0
Hybridindex,11.7468[1.75727],11.7571[1.77702],11.7367[1.73779],49,0
Pref0,0.714[0.318518],0.705882[0.319587],0.721893[0.317277],49,0
Signal0,1[0],1[0],1[0],49,0
Hybridindex,11.7285[1.74257],11.7379[1.7293],11.7194[1.75537],50,0
Pref0,0.7105[0.318888],0.708502[0.319806],0.712451[0.317978],50,0
Signal0,1[0],1[0],1[0],50,0
Hybridindex,11.6795[1.77518],11.6431[1.73395],11.7194[1.8184],51,0
Pref0,0.717[0.317665],0.726794[0.315091],0.706283[0.320115],51,0
Signal0,1[0],1[0],1[0],51,0
Hybridindex,11.6753[1.82624],11.7662[1.84869],11.5838[1.79874],52,0
Pref0,0.71425[0.316973],0.716849[0.318247],0.711635[0.315664],52,0
Signal0,1[0],1[0],1[0],52,0
Hybridindex,11.6245[1.82202],11.6726[1.82909],11.5784[1.81401],53,0
Pref0,0.72225[0.309806],0.719612[0.31523],0.72478[0.304493],53,0
Signal0,1[0],1[0],1[0],53,0
Hybridindex,11.6312[1.79162],11.636[1.85113],11.6266[1.7319],54,0
Pref0,0.72375[0.316719],0.719289[0.317243],0.728079[0.316149],54,0
Signal0,1[0],1[0],1[0],54,0
Hybridindex,11.6095[1.78893],11.6218[1.76877],11.5971[1.80901],55,0
Pref0,0.7255[0.32],0.730119[0.318385],0.720825[0.321558],55,0
Signal0,1[0],1[0],1[0],55,0
Hybridindex,11.5403[1.80527],11.564[1.80762],11.515[1.80243],56,0
Pref0,0.72775[0.307823],0.723084[0.311734],0.732714[0.303528],56,0
Signal0,1[0],1[0],1[0],56,0
Hybridindex,11.515[1.77497],11.5378[1.8083],11.492[1.74029],57,0
Pref0,0.7215[0.315338],0.713221[0.32],0.729879[0.310323],57,0
Signal0,1[0],1[0],1[0],57,0
Hybridindex,11.5065[1.79422],11.4926[1.85743],11.5206[1.72763],58,0
