X2,X3,X4,X5,Generation,Iter
Hybridindex,12.715[8.17183],12.7932[8.07833],12.6358[8.26462],1,0
Pref0,0.63575[0.408591],0.639662[0.403917],0.631791[0.413231],1,0
Signal0,0.63575[0.408591],0.639662[0.403917],0.631791[0.413231],1,0
Hybridindex,15.4177[6.05713],15.1499[6.25383],15.6862[5.8411],2,0
Pref0,0.76825[0.330782],0.751249[0.34124],0.785285[0.319054],2,0
Signal0,0.7655[0.3313],0.747752[0.341235],0.783283[0.320052],2,0
Hybridindex,17.223[3.69419],17.2888[3.62902],17.1557[3.75844],3,0
Pref0,0.86525[0.244882],0.862018[0.239521],0.868554[0.250201],3,0
Signal0,0.878[0.232628],0.871414[0.235948],0.884732[0.22899],3,0
Hybridindex,17.7052[2.4347],17.6897[2.44921],17.7209[2.41988],4,0
Pref0,0.899[0.212836],0.895916[0.216071],0.902108[0.209478],4,0
Signal0,0.9415[0.165311],0.947709[0.156228],0.935241[0.173764],4,0
Hybridindex,17.7972[1.89004],17.7747[1.88094],17.8209[1.89924],5,0
Pref0,0.8985[0.216097],0.890029[0.224105],0.907369[0.207009],5,0
Signal0,0.9675[0.123263],0.971163[0.116563],0.963664[0.129798],5,0
Hybridindex,17.7997[1.59312],17.8174[1.58587],17.7812[1.60048],6,0
Pref0,0.896[0.214322],0.900879[0.20537],0.890881[0.223214],6,0
Signal0,0.978[0.102548],0.983398[0.0895833],0.972336[0.11431],6,0
Hybridindex,17.7782[1.48852],17.759[1.46768],17.7964[1.50771],7,0
Pref0,0.89975[0.218689],0.892894[0.228867],0.90622[0.208424],7,0
Signal0,0.9825[0.0918899],0.984037[0.0879014],0.98105[0.0954783],7,0
Hybridindex,17.7785[1.43821],17.7067[1.44581],17.8468[1.42759],8,0
Pref0,0.89325[0.216747],0.895385[0.217984],0.89122[0.215545],8,0
Signal0,0.99175[0.0636941],0.991282[0.0654444],0.992195[0.06198],8,0
Hybridindex,17.746[1.39463],17.6771[1.44105],17.8118[1.34551],9,0
Pref0,0.88775[0.223103],0.873593[0.232116],0.901271[0.213266],9,0
Signal0,0.99475[0.0509651],0.993347[0.0572909],0.99609[0.0440425],9,0
Hybridindex,17.7437[1.36114],17.7152[1.36665],17.7748[1.35446],10,0
Pref0,0.88225[0.228604],0.877041[0.228307],0.887904[0.228792],10,0
Signal0,0.9975[0.0352668],0.996158[0.0436631],0.998957[0.0228098],10,0
Hybridindex,17.749[1.34972],17.7732[1.33559],17.7242[1.3636],11,0
Pref0,0.87625[0.233047],0.875988[0.230326],0.876518[0.235802],11,0
Signal0,0.99925[0.0193504],0.999012[0.0222057],0.999494[0.0158991],11,0
Hybridindex,17.7228[1.36061],17.7439[1.33262],17.7023[1.38687],12,0
Pref0,0.86625[0.239762],0.856707[0.248564],0.875492[0.230541],12,0
Signal0,0.99925[0.0193504],0.998984[0.0225188],0.999508[0.0156787],12,0
Hybridindex,17.7383[1.35678],17.7672[1.3748],17.709[1.33771],13,0
Pref0,0.86075[0.241836],0.859701[0.241714],0.861809[0.241953],13,0
Signal0,0.99975[0.0111775],1[0],0.999497[0.0158431],13,0
Hybridindex,17.7213[1.33114],17.7325[1.35672],17.71[1.30495],14,0
Pref0,0.85825[0.247046],0.856[0.247516],0.8605[0.246556],14,0
Signal0,1[0],1[0],1[0],14,0
Hybridindex,17.7308[1.32481],17.6976[1.3815],17.7663[1.26021],15,0
Pref0,0.8535[0.249575],0.852657[0.253059],0.854404[0.245781],15,0
Signal0,1[0],1[0],1[0],15,0
Hybridindex,17.7168[1.28156],17.7276[1.25436],17.7057[1.30841],16,0
Pref0,0.849[0.254851],0.850895[0.249521],0.847082[0.26012],16,0
Signal0,1[0],1[0],1[0],16,0
Hybridindex,17.7147[1.25857],17.6748[1.26237],17.7564[1.25325],17,0
Pref0,0.8495[0.248193],0.849167[0.24597],0.849847[0.25049],17,0
Signal0,1[0],1[0],1[0],17,0
Hybridindex,17.7273[1.26569],17.743[1.23997],17.71[1.29293],18,0
Pref0,0.84125[0.25966],0.848514[0.258258],0.833333[0.26095],18,0
Signal0,1[0],1[0],1[0],18,0
Hybridindex,17.668[1.28307],17.6852[1.28947],17.6503[1.2762],19,0
Pref0,0.83675[0.26263],0.831034[0.269596],0.84264[0.255118],19,0
Signal0,1[0],1[0],1[0],19,0
Hybridindex,17.6417[1.27634],17.6514[1.27079],17.6318[1.28194],20,0
Pref0,0.83225[0.2636],0.835799[0.263512],0.8286[0.263641],20,0
Signal0,1[0],1[0],1[0],20,0
Hybridindex,17.666[1.27463],17.6917[1.28354],17.64[1.26501],21,0
