X2,X3,X4,X5,Generation,Iter
Hybridindex,12.0922[8.30442],12.1842[8.27423],11.9905[8.33652],1,0
Pref0,0.604612[0.415221],0.609208[0.413711],0.599526[0.416826],1,0
Signal0,0.604612[0.415221],0.609208[0.413711],0.599526[0.416826],1,0
Hybridindex,15.438[5.73583],15.3407[5.83851],15.5233[5.64297],2,0
Pref0,0.777548[0.310123],0.789086[0.310436],0.767442[0.309496],2,0
Signal0,0.777548[0.310123],0.789086[0.310436],0.767442[0.309496],2,0
Hybridindex,17.0256[3.5836],17.3449[3.50289],16.7364[3.63099],3,0
Pref0,0.878195[0.231484],0.900316[0.21131],0.858166[0.246635],3,0
Signal0,0.878195[0.231484],0.900316[0.21131],0.858166[0.246635],3,0
Hybridindex,17.4758[2.51063],17.4639[2.47634],17.4875[2.54405],4,0
Pref0,0.929982[0.178611],0.940433[0.161973],0.919643[0.193113],4,0
Signal0,0.929982[0.178611],0.940433[0.161973],0.919643[0.193113],4,0
Hybridindex,17.6525[1.87582],17.6797[1.85784],17.6238[1.89416],5,0
Pref0,0.969267[0.120091],0.97235[0.114282],0.966019[0.12584],5,0
Signal0,0.969267[0.120091],0.97235[0.114282],0.966019[0.12584],5,0
Hybridindex,17.8497[1.4065],17.8344[1.39835],17.8676[1.41582],6,0
Pref0,0.986486[0.0810811],0.9875[0.0780625],0.985294[0.0844789],6,0
Signal0,0.986486[0.0810811],0.9875[0.0780625],0.985294[0.0844789],6,0
Hybridindex,17.9031[1.28147],17.6776[1.3541],18.1071[1.17532],7,0
Pref0,1[0],1[0],1[0],7,0
Signal0,1[0],1[0],1[0],7,0
Hybridindex,18.0482[1.24951],18.0439[1.18943],18.0526[1.30681],8,0
Pref0,1[0],1[0],1[0],8,0
Signal0,1[0],1[0],1[0],8,0
Hybridindex,17.9351[1.05175],17.9143[1.0453],17.9524[1.05678],9,0
Pref0,1[0],1[0],1[0],9,0
Signal0,1[0],1[0],1[0],9,0
Hybridindex,17.8559[1.08944],17.7857[1.21471],17.9583[0.865022],10,0
Pref0,1[0],1[0],1[0],10,0
Signal0,1[0],1[0],1[0],10,0
Hybridindex,17.9412[1.11649],18.0682[1.02575],17.7083[1.23252],11,0
Pref0,1[0],1[0],1[0],11,0
Signal0,1[0],1[0],1[0],11,0
Hybridindex,18.2727[1.21288],18[0.5],18.3333[1.31233],12,0
Pref0,1[0],1[0],1[0],12,0
Signal0,1[0],1[0],1[0],12,0
Hybridindex,17.8889[1.36987],17.6[1.06771],18[1.45444],13,0
Pref0,1[0],1[0],1[0],13,0
Signal0,1[0],1[0],1[0],13,0
Hybridindex,17.625[1.51554],17.3929[1.71317],18.1667[0.62361],14,0
Pref0,1[0],1[0],1[0],14,0
Signal0,1[0],1[0],1[0],14,0
Hybridindex,18.1875[1.27322],18.25[1.25],18.125[1.29301],15,0
Pref0,1[0],1[0],1[0],15,0
Signal0,1[0],1[0],1[0],15,0
Hybridindex,19.25[0.75],19.25[0.75],0[0],16,0
Pref0,1[0],1[0],0[0],16,0
Signal0,1[0],1[0],0[0],16,0
Hybridindex,12.0091[8.45257],11.9462[8.48462],12.0854[8.41288],1,0_1
Pref0,0.600454[0.422629],0.597308[0.424231],0.604271[0.420644],1,0_1
Signal0,0.600454[0.422629],0.597308[0.424231],0.604271[0.420644],1,0_1
Hybridindex,14.9109[6.37706],14.6185[6.51206],15.1947[6.23014],2,0_1
Pref0,0.747754[0.342251],0.726444[0.350336],0.768437[0.332915],2,0_1
Signal0,0.747754[0.342251],0.726444[0.350336],0.768437[0.332915],2,0_1
Hybridindex,16.7394[4.18076],16.8272[4.19545],16.6625[4.1663],3,0_1
Pref0,0.854808[0.254906],0.855967[0.25627],0.853791[0.253698],3,0_1
Signal0,0.854808[0.254906],0.855967[0.25627],0.853791[0.253698],3,0_1
Hybridindex,17.3644[2.96659],17.4668[2.90511],17.2513[3.02904],4,0_1
Pref0,0.91791[0.195032],0.921801[0.188027],0.913613[0.202402],4,0_1
Signal0,0.91791[0.195032],0.921801[0.188027],0.913613[0.202402],4,0_1
Hybridindex,17.4595[2.20067],17.3099[2.26385],17.5906[2.13514],5,0_1
Pref0,0.947876[0.15279],0.942149[0.159934],0.952899[0.146055],5,0_1
Signal0,0.947876[0.15279],0.942149[0.159934],0.952899[0.146055],5,0_1
Hybridindex,18.1549[1.45276],18.1971[1.42001],18.1[1.49248],6,0_1
Pref0,0.983696[0.0888051],0.985577[0.083687],0.98125[0.0949918],6,0_1
Signal0,0.983696[0.0888051],0.985577[0.083687],0.98125[0.0949918],6,0_1
Hybridindex,18.0652[1.28794],18.0784[1.31497],18.0488[1.25331],7,0_1
Pref0,0.98913[0.0729153],1[0],0.97561[0.107704],7,0_1
Signal0,0.98913[0.0729153],1[0],0.97561[0.107704],7,0_1
Hybridindex,18.1489[1.18463],18.0909[1.3787],18.2[0.979796],8,0_1
Pref0,0.93617[0.166855],0.909091[0.192847],0.96[0.135647],8,0_1
