X2,X3,X4,X5,Generation,Iter
Hybridindex,9.6057[9.93175],9.34021[9.90562],9.90654[9.95272],1,0
Pref0,0.480285[0.496588],0.46701[0.495281],0.495327[0.497636],1,0
Signal0,0.480285[0.496588],0.46701[0.495281],0.495327[0.497636],1,0
Hybridindex,10.0611[9.90507],9.652[9.92409],10.4861[9.86732],2,0
Pref0,0.502038[0.496245],0.481333[0.497646],0.523546[0.493868],2,0
Signal0,0.502038[0.496245],0.481333[0.497646],0.523546[0.493868],2,0
Hybridindex,9.73109[9.82972],9.45199[9.78309],10.0188[9.86931],3,0
Pref0,0.485714[0.493876],0.475166[0.491867],0.496587[0.495704],3,0
Signal0,0.485714[0.493876],0.475166[0.491867],0.496587[0.495704],3,0
Hybridindex,10.4572[9.84605],10.8405[9.86364],10.0787[9.81397],4,0
Pref0,0.519272[0.496943],0.538793[0.498493],0.5[0.494652],4,0
Signal0,0.519272[0.496943],0.538793[0.498493],0.5[0.494652],4,0
Hybridindex,10.5806[9.74761],10.8401[9.68992],10.3067[9.80067],5,0
Pref0,0.526866[0.495527],0.540698[0.492473],0.51227[0.498313],5,0
Signal0,0.526866[0.495527],0.540698[0.492473],0.51227[0.498313],5,0
Hybridindex,9.69178[9.74819],8.8785[9.77739],10.4688[9.65644],6,0
Pref0,0.484018[0.495155],0.443925[0.494489],0.522321[0.492753],6,0
Signal0,0.484018[0.495155],0.443925[0.494489],0.522321[0.492753],6,0
Hybridindex,9.52574[9.72798],8.54237[9.73039],10.2792[9.65862],7,0
Pref0,0.470588[0.499134],0.423729[0.494148],0.506494[0.499958],7,0
Signal0,0.470588[0.499134],0.423729[0.494148],0.506494[0.499958],7,0
Hybridindex,10.1238[9.80325],11.4375[9.70275],8.62245[9.70143],8,0
Pref0,0.504762[0.499977],0.571429[0.494872],0.428571[0.494872],8,0
Signal0,0.504762[0.499977],0.571429[0.494872],0.428571[0.494872],8,0
Hybridindex,9.21795[9.85848],7.31818[9.49826],11.6765[9.77232],9,0
Pref0,0.461538[0.498519],0.363636[0.481046],0.588235[0.492153],9,0
Signal0,0.461538[0.498519],0.363636[0.481046],0.588235[0.492153],9,0
Hybridindex,12.1304[9.64164],11.9[9.7206],12.3077[9.57669],10,0
Pref0,0.608696[0.488042],0.6[0.489898],0.615385[0.486504],10,0
Signal0,0.608696[0.488042],0.6[0.489898],0.615385[0.486504],10,0
Hybridindex,15.125[8.44745],20[0],12.2[9.55824],11,0
Pref0,0.75[0.433013],1[0],0.6[0.489898],11,0
Signal0,0.75[0.433013],1[0],0.6[0.489898],11,0
Hybridindex,20[0],0[0],20[0],12,0
Pref0,1[0],0[0],1[0],12,0
Signal0,1[0],0[0],1[0],12,0
Hybridindex,9.82222[9.95387],9.62389[9.95966],10.0223[9.94401],1,0_1
Pref0,0.491111[0.497693],0.481195[0.497983],0.501116[0.497201],1,0_1
Signal0,0.491111[0.497693],0.481195[0.497983],0.501116[0.497201],1,0_1
Hybridindex,9.87466[9.86417],9.26513[9.76896],10.4327[9.91774],2,0_1
Pref0,0.493802[0.493375],0.462536[0.489112],0.522427[0.495519],2,0_1
Signal0,0.493802[0.493375],0.462536[0.489112],0.522427[0.495519],2,0_1
Hybridindex,10.4821[9.82903],10.0548[9.85381],10.8942[9.78741],3,0_1
Pref0,0.52447[0.493238],0.5[0.494152],0.548077[0.491201],3,0_1
Signal0,0.52447[0.493238],0.5[0.494152],0.548077[0.491201],3,0_1
Hybridindex,10.9545[9.77502],11.108[9.78715],10.7971[9.76007],4,0_1
Pref0,0.547571[0.491078],0.554[0.49202],0.540984[0.490024],4,0_1
Signal0,0.547571[0.491078],0.554[0.49202],0.540984[0.490024],4,0_1
Hybridindex,10.4986[9.64264],10.5205[9.53964],10.4704[9.77312],5,0_1
Pref0,0.528818[0.489697],0.530769[0.487355],0.526316[0.492675],5,0_1
Signal0,0.528818[0.489697],0.530769[0.487355],0.526316[0.492675],5,0_1
Hybridindex,11.191[9.55293],10.8626[9.53739],11.5345[9.55709],6,0_1
Pref0,0.550562[0.488893],0.532967[0.490583],0.568966[0.486439],6,0_1
Signal0,0.550562[0.488893],0.532967[0.490583],0.568966[0.486439],6,0_1
Hybridindex,12.1215[9.50967],12.7411[9.35414],11.4412[9.63177],7,0_1
Pref0,0.593458[0.484],0.625[0.474812],0.558824[0.491567],7,0_1
Signal0,0.593458[0.484],0.625[0.474812],0.558824[0.491567],7,0_1
Hybridindex,12.9364[9.29323],13.0606[9.20783],12.75[9.4168],8,0_1
Pref0,0.636364[0.481046],0.636364[0.481046],0.636364[0.481046],8,0_1
Signal0,0.636364[0.481046],0.636364[0.481046],0.636364[0.481046],8,0_1
Hybridindex,14.2121[8.78707],15.0435[8.34958],12.3[9.4451],9,0_1
Pref0,0.69697[0.459568],0.73913[0.439109],0.6[0.489898],9,0_1
Signal0,0.69697[0.459568],0.73913[0.439109],0.6[0.489898],9,0_1
Hybridindex,8.26923[9.31214],7.16667[9.09976],9.21429[9.3879],10,0_1
Pref0,0.384615[0.486504],0.333333[0.471405],0.428571[0.494872],10,0_1
Signal0,0.384615[0.486504],0.333333[0.471405],0.428571[0.494872],10,0_1
Hybridindex,6.42857[8.68261],0.5[0.5],8.8[9.26067],11,0_1
Pref0,0.285714[0.451754],0[0],0.4[0.489898],11,0_1
Signal0,0.285714[0.451754],0[0],0.4[0.489898],11,0_1
Hybridindex,7[4.96655],8[4.63681],5[5],12,0_1
Pref0,0.333333[0.235702],0.375[0.216506],0.25[0.25],12,0_1
Signal0,0.333333[0.235702],0.375[0.216506],0.25[0.25],12,0_1
Hybridindex,0[0],0[0],0[0],13,0_1
Pref0,0[0],0[0],0[0],13,0_1
Signal0,0[0],0[0],0[0],13,0_1
Hybridindex,10.0879[9.94451],10.9409[9.88948],9.22737[9.92573],1,0_10
Pref0,0.504396[0.497226],0.547046[0.494474],0.461369[0.496286],1,0_10
Signal0,0.504396[0.497226],0.547046[0.494474],0.461369[0.496286],1,0_10
Hybridindex,8.50065[9.82194],8.91003[9.86123],8.08377[9.76415],2,0_10
Pref0,0.424773[0.491348],0.446015[0.493834],0.403141[0.487853],2,0_10
Signal0,0.424773[0.491348],0.446015[0.493834],0.403141[0.487853],2,0_10
Hybridindex,8.99295[9.84494],8.61688[9.83786],9.34394[9.83858],3,0_10
Pref0,0.449843[0.494317],0.430195[0.494283],0.468182[0.493644],3,0_10
Signal0,0.449843[0.494317],0.430195[0.494283],0.468182[0.493644],3,0_10
Hybridindex,10.3448[9.85559],10.9051[9.81906],9.79835[9.86047],4,0_10
Pref0,0.517708[0.496025],0.546414[0.492516],0.489712[0.497832],4,0_10
Signal0,0.517708[0.496025],0.546414[0.492516],0.489712[0.497832],4,0_10
Hybridindex,10.5347[9.7788],11.3545[9.70676],9.64474[9.77891],5,0_10
Pref0,0.525237[0.492205],0.563636[0.489785],0.483553[0.491432],5,0_10
Signal0,0.525237[0.492205],0.563636[0.489785],0.483553[0.491432],5,0_10
Hybridindex,9.32564[9.65908],10.3315[9.66456],8.42718[9.56516],6,0_10
Pref0,0.464103[0.489629],0.51087[0.488889],0.42233[0.486504],6,0_10
Signal0,0.464103[0.489629],0.51087[0.488889],0.42233[0.486504],6,0_10
Hybridindex,8.57407[9.48635],9[9.46877],8.07258[9.48252],7,0_10
Pref0,0.422222[0.486357],0.445205[0.486542],0.395161[0.484744],7,0_10
Signal0,0.422222[0.486357],0.445205[0.486542],0.395161[0.484744],7,0_10
Hybridindex,9.00556[9.44354],7.77027[8.96961],9.86792[9.66766],8,0_10
Pref0,0.438889[0.487783],0.378378[0.470845],0.481132[0.494901],8,0_10
Signal0,0.438889[0.487783],0.378378[0.470845],0.481132[0.494901],8,0_10
Hybridindex,6.23438[8.80251],7.02778[9.03],5.21429[8.39157],9,0_10
Pref0,0.296875[0.456881],0.333333[0.471405],0.25[0.433013],9,0_10
Signal0,0.296875[0.456881],0.333333[0.471405],0.25[0.433013],9,0_10
Hybridindex,0.530669[1.53001],0.564897[1.84535],0.494856[1.10669],10,0_10
Pref0,0.00502765[0.0707275],0.00786627[0.0883425],0.00205761[0.0453142],10,0_10
Signal0,0.00502765[0.0707275],0.00786627[0.0883425],0.00205761[0.0453142],10,0_10
Hybridindex,0.413677[0.61748],0.40894[0.617745],0.418565[0.617168],11,0_10
Pref0,0[0],0[0],0[0],11,0_10
Signal0,0[0],0[0],0[0],11,0_10
Hybridindex,0.405834[0.601871],0.427842[0.621222],0.384131[0.581343],12,0_10
Pref0,0[0],0[0],0[0],12,0_10
Signal0,0[0],0[0],0[0],12,0_10
Hybridindex,0.429437[0.622982],0.431882[0.613457],0.426918[0.632638],13,0_10
Pref0,0[0],0[0],0[0],13,0_10
Signal0,0[0],0[0],0[0],13,0_10
Hybridindex,0.430864[0.618769],0.421098[0.599986],0.439873[0.63547],14,0_10
Pref0,0[0],0[0],0[0],14,0_10
Signal0,0[0],0[0],0[0],14,0_10
Hybridindex,0.428506[0.609596],0.437391[0.610411],0.418605[0.608533],15,0_10
Pref0,0[0],0[0],0[0],15,0_10
Signal0,0[0],0[0],0[0],15,0_10
Hybridindex,0.420954[0.625694],0.445431[0.638401],0.397022[0.612071],16,0_10
Pref0,0[0],0[0],0[0],16,0_10
Signal0,0[0],0[0],0[0],16,0_10
Hybridindex,0.465649[0.650868],0.427653[0.608414],0.5[0.685184],17,0_10
Pref0,0[0],0[0],0[0],17,0_10
Signal0,0[0],0[0],0[0],17,0_10
