X2,X3,X4,X5,Generation,Iter
Hybridindex,9.70091[9.96947],9.90268[9.98735],9.46927[9.94386],1,0
Pref0,0.485046[0.498474],0.495134[0.499368],0.473464[0.497193],1,0
Signal0,0.485046[0.498474],0.495134[0.499368],0.473464[0.497193],1,0
Hybridindex,9.6338[9.91117],10.5453[9.92238],8.77226[9.82311],2,0
Pref0,0.480634[0.496089],0.527174[0.496532],0.436644[0.491635],2,0
Signal0,0.482394[0.496154],0.527174[0.496532],0.440068[0.492064],2,0
Hybridindex,9.28723[9.8489],9.39414[9.84926],9.16915[9.84715],3,0
Pref0,0.463357[0.493892],0.468468[0.494471],0.457711[0.49319],3,0
Signal0,0.468085[0.493023],0.475225[0.493716],0.460199[0.492135],3,0
Hybridindex,9.44425[9.78766],9.92282[9.78763],8.92754[9.76138],4,0
Pref0,0.470383[0.492092],0.496644[0.489818],0.442029[0.492967],4,0
Signal0,0.472125[0.493078],0.5[0.494941],0.442029[0.489278],4,0
Hybridindex,8.5[9.66102],7.43023[9.44019],9.6358[9.76262],5,0
Pref0,0.431138[0.486082],0.377907[0.475786],0.487654[0.490498],5,0
Signal0,0.428144[0.490251],0.377907[0.481857],0.481481[0.493441],5,0
Hybridindex,8.4213[9.39665],8.45283[9.36687],8.39091[9.42516],6,0
Pref0,0.444444[0.477907],0.443396[0.482333],0.445455[0.473601],6,0
Signal0,0.421296[0.477077],0.424528[0.479743],0.418182[0.474472],6,0
Hybridindex,10.8095[9.4033],10.6429[9.3084],10.9762[9.49433],7,0
Pref0,0.553571[0.488059],0.547619[0.485621],0.559524[0.490413],7,0
Signal0,0.529762[0.477788],0.52381[0.474999],0.535714[0.480487],7,0
Hybridindex,10.5[9.64257],9.34483[9.64464],12.2632[9.36872],8,0
Pref0,0.53125[0.493776],0.465517[0.490092],0.631579[0.482376],8,0
Signal0,0.520833[0.499566],0.448276[0.497317],0.631579[0.482376],8,0
Hybridindex,8.47059[9.65656],8.57143[9.89743],8.4[9.48367],9,0
Pref0,0.411765[0.492153],0.428571[0.494872],0.4[0.489898],9,0
Signal0,0.411765[0.492153],0.428571[0.494872],0.4[0.489898],9,0
Hybridindex,10.9091[9.95859],10[10],11.4286[9.89743],10,0
Pref0,0.545455[0.49793],0.5[0.5],0.571429[0.494872],10,0
Signal0,0.545455[0.49793],0.5[0.5],0.571429[0.494872],10,0
Hybridindex,5[8.66025],0[0],8[9.79796],11,0
Pref0,0.25[0.433013],0[0],0.4[0.489898],11,0
Signal0,0.25[0.433013],0[0],0.4[0.489898],11,0
Hybridindex,0[0],0[0],0[0],12,0
Pref0,0[0],0[0],0[0],12,0
Signal0,0[0],0[0],0[0],12,0
Hybridindex,0[0],0[0],0[0],13,0
Pref0,0[0],0[0],0[0],13,0
Signal0,0[0],0[0],0[0],13,0
Hybridindex,10.6627[9.91257],10.3912[9.95557],10.9174[9.86527],1,0_1
Pref0,0.533136[0.495628],0.51956[0.497779],0.545872[0.493263],1,0_1
Signal0,0.533136[0.495628],0.51956[0.497779],0.545872[0.493263],1,0_1
